epsilon, alpha, beta, initpop1, initpop2, dif1, dif2, difratio, winner, time
.01, 0.93125, 1, 146.5625, 100, 10.517241379310345, 10, 1.0517241379310345, 2, 31
.01, 0.9906250000000001, 1, 149.53125, 100, 10.517241379310345, 10, 1.0517241379310345, 3, 250
.01, 1.05, 1, 152.5, 100, 11.206896551724139, 10, 1.1206896551724139, 1, 27
.01, 0.5750000000000001, 1, 128.75, 100, 11.206896551724139, 10, 1.1206896551724139, 2, 5
.01, 0.8125, 1, 140.625, 100, 11.206896551724139, 10, 1.1206896551724139, 2, 11
.01, 0.93125, 1, 146.5625, 100, 11.206896551724139, 10, 1.1206896551724139, 2, 37
.01, 0.9906250000000001, 1, 149.53125, 100, 11.206896551724139, 10, 1.1206896551724139, 1, 172
.01, 0.9609375, 1, 148.046875, 100, 11.206896551724139, 10, 1.1206896551724139, 2, 95
.01, 0.97578125, 1, 148.7890625, 100, 11.206896551724139, 10, 1.1206896551724139, 3, 250
.01, 1.05, 1, 152.5, 100, 11.896551724137932, 10, 1.1896551724137931, 1, 23
.01, 0.5750000000000001, 1, 128.75, 100, 11.896551724137932, 10, 1.1896551724137931, 2, 5
.01, 0.8125, 1, 140.625, 100, 11.896551724137932, 10, 1.1896551724137931, 2, 11
.01, 0.93125, 1, 146.5625, 100, 11.896551724137932, 10, 1.1896551724137931, 2, 46
.01, 0.9906250000000001, 1, 149.53125, 100, 11.896551724137932, 10, 1.1896551724137931, 1, 86
.01, 0.9609375, 1, 148.046875, 100, 11.896551724137932, 10, 1.1896551724137931, 2, 204
.01, 0.97578125, 1, 148.7890625, 100, 11.896551724137932, 10, 1.1896551724137931, 3, 250
.01, 1.05, 1, 152.5, 100, 12.586206896551724, 10, 1.2586206896551724, 1, 20
.01, 0.5750000000000001, 1, 128.75, 100, 12.586206896551724, 10, 1.2586206896551724, 2, 5
.01, 0.8125, 1, 140.625, 100, 12.586206896551724, 10, 1.2586206896551724, 2, 12
.01, 0.93125, 1, 146.5625, 100, 12.586206896551724, 10, 1.2586206896551724, 2, 61
.01, 0.9906250000000001, 1, 149.53125, 100, 12.586206896551724, 10, 1.2586206896551724, 1, 58
.01, 0.9609375, 1, 148.046875, 100, 12.586206896551724, 10, 1.2586206896551724, 3, 250
.01, 1.05, 1, 152.5, 100, 13.275862068965518, 10, 1.3275862068965518, 1, 18
.01, 0.5750000000000001, 1, 128.75, 100, 13.275862068965518, 10, 1.3275862068965518, 2, 5
.01, 0.8125, 1, 140.625, 100, 13.275862068965518, 10, 1.3275862068965518, 2, 13
.01, 0.93125, 1, 146.5625, 100, 13.275862068965518, 10, 1.3275862068965518, 2, 87
.01, 0.9906250000000001, 1, 149.53125, 100, 13.275862068965518, 10, 1.3275862068965518, 1, 44
.01, 0.9609375, 1, 148.046875, 100, 13.275862068965518, 10, 1.3275862068965518, 1, 172
.01, 0.94609375, 1, 147.3046875, 100, 13.275862068965518, 10, 1.3275862068965518, 3, 250
.01, 1.05, 1, 152.5, 100, 13.965517241379311, 10, 1.396551724137931, 1, 16
.01, 0.5750000000000001, 1, 128.75, 100, 13.965517241379311, 10, 1.396551724137931, 2, 5
.01, 0.8125, 1, 140.625, 100, 13.965517241379311, 10, 1.396551724137931, 2, 13
.01, 0.93125, 1, 146.5625, 100, 13.965517241379311, 10, 1.396551724137931, 2, 150
.01, 0.9906250000000001, 1, 149.53125, 100, 13.965517241379311, 10, 1.396551724137931, 1, 36
.01, 0.9609375, 1, 148.046875, 100, 13.965517241379311, 10, 1.396551724137931, 1, 91
.01, 0.94609375, 1, 147.3046875, 100, 13.965517241379311, 10, 1.396551724137931, 3, 250
.01, 1.05, 1, 152.5, 100, 14.655172413793103, 10, 1.4655172413793103, 1, 15
.01, 0.5750000000000001, 1, 128.75, 100, 14.655172413793103, 10, 1.4655172413793103, 2, 5
.01, 0.8125, 1, 140.625, 100, 14.655172413793103, 10, 1.4655172413793103, 2, 14
.01, 0.8125, 1, 140.625, 100, 14.655172413793103, 10, 1.4655172413793103, 2, 15
.01, 0.87187499999999996, 1, 143.59375, 100, 14.655172413793103, 10, 1.4655172413793103, 2, 29
.01, 0.93125000000000002, 1, 146.5625, 100, 14.655172413793103, 10, 1.4655172413793103, 3, 350
.01, 0.99062500000000009, 1, 149.53125, 100, 14.655172413793103, 10, 1.4655172413793103, 1, 32
.01, 1.05, 1, 152.5, 100, 14.655172413793103, 10, 1.4655172413793103, 1, 16
.01, 0.93125, 1, 146.5625, 100, 14.655172413793103, 10, 1.4655172413793103, 1, 251
.01, 1.05, 1, 152.5, 100, 15.344827586206897, 10, 1.5344827586206897, 1, 14
.01, 0.5750000000000001, 1, 128.75, 100, 15.344827586206897, 10, 1.5344827586206897, 2, 5
.01, 0.8125, 1, 140.625, 100, 15.344827586206897, 10, 1.5344827586206897, 2, 14
.01, 0.8125, 1, 140.625, 100, 15.344827586206897, 10, 1.5344827586206897, 2, 16
.01, 0.87187499999999996, 1, 143.59375, 100, 15.344827586206897, 10, 1.5344827586206897, 2, 32
.01, 0.93125000000000002, 1, 146.5625, 100, 15.344827586206897, 10, 1.5344827586206897, 3, 350
.01, 0.99062500000000009, 1, 149.53125, 100, 15.344827586206897, 10, 1.5344827586206897, 1, 28
.01, 1.05, 1, 152.5, 100, 15.344827586206897, 10, 1.5344827586206897, 1, 15
.01, 0.93125, 1, 146.5625, 100, 15.344827586206897, 10, 1.5344827586206897, 1, 251
.01, 1.05, 1, 152.5, 100, 16.03448275862069, 10, 1.603448275862069, 1, 13
.01, 0.5750000000000001, 1, 128.75, 100, 16.03448275862069, 10, 1.603448275862069, 2, 5
.01, 0.8125, 1, 140.625, 100, 16.03448275862069, 10, 1.603448275862069, 2, 15
.01, 0.93125, 1, 146.5625, 100, 16.03448275862069, 10, 1.603448275862069, 1, 138
.01, 0.871875, 1, 143.59375, 100, 16.03448275862069, 10, 1.603448275862069, 2, 34
.01, 0.9015625, 1, 145.078125, 100, 16.03448275862069, 10, 1.603448275862069, 2, 88
.01, 0.9164062500000001, 1, 145.8203125, 100, 16.03448275862069, 10, 1.603448275862069, 3, 250
.01, 1.05, 1, 152.5, 100, 16.724137931034484, 10, 1.6724137931034484, 1, 12
.01, 0.5750000000000001, 1, 128.75, 100, 16.724137931034484, 10, 1.6724137931034484, 2, 5
.01, 0.8125, 1, 140.625, 100, 16.724137931034484, 10, 1.6724137931034484, 2, 16
.01, 0.93125, 1, 146.5625, 100, 16.724137931034484, 10, 1.6724137931034484, 1, 86
.01, 0.871875, 1, 143.59375, 100, 16.724137931034484, 10, 1.6724137931034484, 2, 39
.01, 0.9015625, 1, 145.078125, 100, 16.724137931034484, 10, 1.6724137931034484, 2, 138
.01, 0.9164062500000001, 1, 145.8203125, 100, 16.724137931034484, 10, 1.6724137931034484, 3, 250
.01, 1.05, 1, 152.5, 100, 17.413793103448278, 10, 1.7413793103448278, 1, 11
.01, 0.5750000000000001, 1, 128.75, 100, 17.413793103448278, 10, 1.7413793103448278, 2, 5
.01, 0.8125, 1, 140.625, 100, 17.413793103448278, 10, 1.7413793103448278, 2, 17
.01, 0.93125, 1, 146.5625, 100, 17.413793103448278, 10, 1.7413793103448278, 1, 63
.01, 0.871875, 1, 143.59375, 100, 17.413793103448278, 10, 1.7413793103448278, 2, 45
.01, 0.9015625, 1, 145.078125, 100, 17.413793103448278, 10, 1.7413793103448278, 3, 250
.01, 1.05, 1, 152.5, 100, 18.103448275862071, 10, 1.8103448275862071, 1, 11
.01, 0.5750000000000001, 1, 128.75, 100, 18.103448275862071, 10, 1.8103448275862071, 2, 5
.01, 0.8125, 1, 140.625, 100, 18.103448275862071, 10, 1.8103448275862071, 2, 18
.01, 0.93125, 1, 146.5625, 100, 18.103448275862071, 10, 1.8103448275862071, 1, 50
.01, 0.871875, 1, 143.59375, 100, 18.103448275862071, 10, 1.8103448275862071, 2, 54
.01, 0.9015625, 1, 145.078125, 100, 18.103448275862071, 10, 1.8103448275862071, 3, 250
.01, 1.05, 1, 152.5, 100, 18.793103448275865, 10, 1.8793103448275865, 1, 10
.01, 0.5750000000000001, 1, 128.75, 100, 18.793103448275865, 10, 1.8793103448275865, 2, 5
.01, 0.8125, 1, 140.625, 100, 18.793103448275865, 10, 1.8793103448275865, 2, 19
.01, 0.93125, 1, 146.5625, 100, 18.793103448275865, 10, 1.8793103448275865, 1, 41
.01, 0.871875, 1, 143.59375, 100, 18.793103448275865, 10, 1.8793103448275865, 2, 67
.01, 0.9015625, 1, 145.078125, 100, 18.793103448275865, 10, 1.8793103448275865, 1, 211
.01, 0.88671875, 1, 144.3359375, 100, 18.793103448275865, 10, 1.8793103448275865, 2, 195
.01, 0.894140625, 1, 144.70703125, 100, 18.793103448275865, 10, 1.8793103448275865, 3, 250
.01, 1.05, 1, 152.5, 100, 19.482758620689658, 10, 1.9482758620689657, 1, 10
.01, 0.5750000000000001, 1, 128.75, 100, 19.482758620689658, 10, 1.9482758620689657, 2, 5
.01, 0.8125, 1, 140.625, 100, 19.482758620689658, 10, 1.9482758620689657, 2, 20
.01, 0.93125, 1, 146.5625, 100, 19.482758620689658, 10, 1.9482758620689657, 1, 35
.01, 0.871875, 1, 143.59375, 100, 19.482758620689658, 10, 1.9482758620689657, 2, 88
.01, 0.9015625, 1, 145.078125, 100, 19.482758620689658, 10, 1.9482758620689657, 1, 116
.01, 0.88671875, 1, 144.3359375, 100, 19.482758620689658, 10, 1.9482758620689657, 3, 250
.01, 1.05, 1, 152.5, 100, 20.172413793103448, 10, 2.0172413793103448, 1, 9
.01, 0.5750000000000001, 1, 128.75, 100, 20.172413793103448, 10, 2.0172413793103448, 2, 5
.01, 0.8125, 1, 140.625, 100, 20.172413793103448, 10, 2.0172413793103448, 2, 21
.01, 0.93125, 1, 146.5625, 100, 20.172413793103448, 10, 2.0172413793103448, 1, 31
.01, 0.871875, 1, 143.59375, 100, 20.172413793103448, 10, 2.0172413793103448, 2, 127
.01, 0.9015625, 1, 145.078125, 100, 20.172413793103448, 10, 2.0172413793103448, 1, 81
.01, 0.88671875, 1, 144.3359375, 100, 20.172413793103448, 10, 2.0172413793103448, 3, 250
.01, 1.05, 1, 152.5, 100, 20.862068965517242, 10, 2.0862068965517242, 1, 9
.01, 0.5750000000000001, 1, 128.75, 100, 20.862068965517242, 10, 2.0862068965517242, 2, 5
.01, 0.8125, 1, 140.625, 100, 20.862068965517242, 10, 2.0862068965517242, 2, 22
.01, 0.93125, 1, 146.5625, 100, 20.862068965517242, 10, 2.0862068965517242, 1, 28
.01, 0.871875, 1, 143.59375, 100, 20.862068965517242, 10, 2.0862068965517242, 2, 226
.01, 0.9015625, 1, 145.078125, 100, 20.862068965517242, 10, 2.0862068965517242, 1, 62
.01, 0.88671875, 1, 144.3359375, 100, 20.862068965517242, 10, 2.0862068965517242, 1, 172
.01, 0.879296875, 1, 143.96484375, 100, 20.862068965517242, 10, 2.0862068965517242, 3, 250
.01, 1.05, 1, 152.5, 100, 21.551724137931036, 10, 2.1551724137931036, 1, 9
.01, 0.5750000000000001, 1, 128.75, 100, 21.551724137931036, 10, 2.1551724137931036, 2, 5
.01, 0.8125, 1, 140.625, 100, 21.551724137931036, 10, 2.1551724137931036, 2, 24
.01, 0.93125, 1, 146.5625, 100, 21.551724137931036, 10, 2.1551724137931036, 1, 25
.01, 0.871875, 1, 143.59375, 100, 21.551724137931036, 10, 2.1551724137931036, 3, 250
.01, 1.05, 1, 152.5, 100, 22.241379310344829, 10, 2.2241379310344831, 1, 8
.01, 0.5750000000000001, 1, 128.75, 100, 22.241379310344829, 10, 2.2241379310344831, 2, 5
.01, 0.8125, 1, 140.625, 100, 22.241379310344829, 10, 2.2241379310344831, 2, 26
.01, 0.93125, 1, 146.5625, 100, 22.241379310344829, 10, 2.2241379310344831, 1, 23
.01, 0.871875, 1, 143.59375, 100, 22.241379310344829, 10, 2.2241379310344831, 3, 250
.01, 1.05, 1, 152.5, 100, 22.931034482758623, 10, 2.2931034482758621, 1, 8
.01, 0.5750000000000001, 1, 128.75, 100, 22.931034482758623, 10, 2.2931034482758621, 2, 5
.01, 0.8125, 1, 140.625, 100, 22.931034482758623, 10, 2.2931034482758621, 2, 28
.01, 0.93125, 1, 146.5625, 100, 22.931034482758623, 10, 2.2931034482758621, 1, 21
.01, 0.871875, 1, 143.59375, 100, 22.931034482758623, 10, 2.2931034482758621, 1, 178
.01, 0.8421875, 1, 142.109375, 100, 22.931034482758623, 10, 2.2931034482758621, 2, 65
.01, 0.8570312499999999, 1, 142.8515625, 100, 22.931034482758623, 10, 2.2931034482758621, 2, 200
.01, 0.8644531249999999, 1, 143.22265625, 100, 22.931034482758623, 10, 2.2931034482758621, 3, 250
.01, 1.05, 1, 152.5, 100, 23.620689655172416, 10, 2.3620689655172415, 1, 8
.01, 0.5750000000000001, 1, 128.75, 100, 23.620689655172416, 10, 2.3620689655172415, 2, 5
.01, 0.8125, 1, 140.625, 100, 23.620689655172416, 10, 2.3620689655172415, 2, 30
.01, 0.93125, 1, 146.5625, 100, 23.620689655172416, 10, 2.3620689655172415, 1, 20
.01, 0.871875, 1, 143.59375, 100, 23.620689655172416, 10, 2.3620689655172415, 1, 113
.01, 0.8421875, 1, 142.109375, 100, 23.620689655172416, 10, 2.3620689655172415, 2, 80
.01, 0.8570312499999999, 1, 142.8515625, 100, 23.620689655172416, 10, 2.3620689655172415, 3, 250
.01, 1.05, 1, 152.5, 100, 24.310344827586206, 10, 2.4310344827586206, 1, 8
.01, 0.5750000000000001, 1, 128.75, 100, 24.310344827586206, 10, 2.4310344827586206, 2, 5
.01, 0.8125, 1, 140.625, 100, 24.310344827586206, 10, 2.4310344827586206, 2, 32
.01, 0.93125, 1, 146.5625, 100, 24.310344827586206, 10, 2.4310344827586206, 1, 19
.01, 0.871875, 1, 143.59375, 100, 24.310344827586206, 10, 2.4310344827586206, 1, 83
.01, 0.8421875, 1, 142.109375, 100, 24.310344827586206, 10, 2.4310344827586206, 2, 104
.01, 0.8570312499999999, 1, 142.8515625, 100, 24.310344827586206, 10, 2.4310344827586206, 3, 250
.01, 1.05, 1, 152.5, 100, 25.0, 10, 2.5, 1, 7
.01, 0.5750000000000001, 1, 128.75, 100, 25.0, 10, 2.5, 2, 5
.01, 0.8125, 1, 140.625, 100, 25.0, 10, 2.5, 2, 35
.01, 0.93125, 1, 146.5625, 100, 25.0, 10, 2.5, 1, 17
.01, 0.871875, 1, 143.59375, 100, 25.0, 10, 2.5, 1, 66
.01, 0.8421875, 1, 142.109375, 100, 25.0, 10, 2.5, 2, 149
.01, 0.8570312499999999, 1, 142.8515625, 100, 25.0, 10, 2.5, 1, 237
.01, 0.849609375, 1, 142.48046875, 100, 25.0, 10, 2.5, 3, 250
