epsilon, alpha, beta, initpop1, initpop2, dif1, dif2, difratio, winner, time
.01, 0.93125, 1, 146.5625, 100, 19.0, 10, 1.8999999999999999, 1, 39
.01, 0.871875, 1, 143.59375, 100, 19.0, 10, 1.8999999999999999, 2, 72
.01, 0.9015625, 1, 145.078125, 100, 19.0, 10, 1.8999999999999999, 1, 169
.01, 0.88671875, 1, 144.3359375, 100, 19.0, 10, 1.8999999999999999, 2, 250
.01, 0.894140625, 1, 144.70703125, 100, 19.0, 10, 1.8999999999999999, 3, 250
.01, 1.05, 1, 152.5, 100, 20.0, 10, 2.0, 1, 10
.01, 0.5750000000000001, 1, 128.75, 100, 20.0, 10, 2.0, 2, 5
.01, 0.8125, 1, 140.625, 100, 20.0, 10, 2.0, 2, 21
.01, 0.93125, 1, 146.5625, 100, 20.0, 10, 2.0, 1, 32
.01, 0.871875, 1, 143.59375, 100, 20.0, 10, 2.0, 2, 115
.01, 0.9015625, 1, 145.078125, 100, 20.0, 10, 2.0, 1, 88
.01, 0.88671875, 1, 144.3359375, 100, 20.0, 10, 2.0, 3, 250
.01, 1.05, 1, 152.5, 100, 21.0, 10, 2.1000000000000001, 1, 9
.01, 0.5750000000000001, 1, 128.75, 100, 21.0, 10, 2.1000000000000001, 2, 5
.01, 0.8125, 1, 140.625, 100, 21.0, 10, 2.1000000000000001, 2, 23
.01, 0.93125, 1, 146.5625, 100, 21.0, 10, 2.1000000000000001, 1, 27
.01, 0.871875, 1, 143.59375, 100, 21.0, 10, 2.1000000000000001, 3, 250
.01, 1.05, 1, 152.5, 100, 22.0, 10, 2.2000000000000002, 1, 9
.01, 0.5750000000000001, 1, 128.75, 100, 22.0, 10, 2.2000000000000002, 2, 5
.01, 0.8125, 1, 140.625, 100, 22.0, 10, 2.2000000000000002, 2, 25
.01, 0.93125, 1, 146.5625, 100, 22.0, 10, 2.2000000000000002, 1, 24
.01, 0.871875, 1, 143.59375, 100, 22.0, 10, 2.2000000000000002, 3, 250
.01, 1.05, 1, 152.5, 100, 23.0, 10, 2.2999999999999998, 1, 8
.01, 0.5750000000000001, 1, 128.75, 100, 23.0, 10, 2.2999999999999998, 2, 5
.01, 0.8125, 1, 140.625, 100, 23.0, 10, 2.2999999999999998, 2, 28
.01, 0.93125, 1, 146.5625, 100, 23.0, 10, 2.2999999999999998, 1, 21
.01, 0.871875, 1, 143.59375, 100, 23.0, 10, 2.2999999999999998, 1, 168
.01, 0.8421875, 1, 142.109375, 100, 23.0, 10, 2.2999999999999998, 2, 66
.01, 0.8570312499999999, 1, 142.8515625, 100, 23.0, 10, 2.2999999999999998, 2, 213
.01, 0.8644531249999999, 1, 143.22265625, 100, 23.0, 10, 2.2999999999999998, 3, 250
.01, 1.05, 1, 152.5, 100, 24.0, 10, 2.3999999999999999, 1, 8
.01, 0.5750000000000001, 1, 128.75, 100, 24.0, 10, 2.3999999999999999, 2, 5
.01, 0.8125, 1, 140.625, 100, 24.0, 10, 2.3999999999999999, 2, 31
.01, 0.93125, 1, 146.5625, 100, 24.0, 10, 2.3999999999999999, 1, 19
.01, 0.871875, 1, 143.59375, 100, 24.0, 10, 2.3999999999999999, 1, 94
.01, 0.8421875, 1, 142.109375, 100, 24.0, 10, 2.3999999999999999, 2, 92
.01, 0.8570312499999999, 1, 142.8515625, 100, 24.0, 10, 2.3999999999999999, 3, 250
.01, 1.05, 1, 152.5, 100, 25.0, 10, 2.5, 1, 7
.01, 0.5750000000000001, 1, 128.75, 100, 25.0, 10, 2.5, 2, 5
.01, 0.8125, 1, 140.625, 100, 25.0, 10, 2.5, 2, 35
.01, 0.93125, 1, 146.5625, 100, 25.0, 10, 2.5, 1, 17
.01, 0.871875, 1, 143.59375, 100, 25.0, 10, 2.5, 1, 66
.01, 0.8421875, 1, 142.109375, 100, 25.0, 10, 2.5, 2, 149
.01, 0.8570312499999999, 1, 142.8515625, 100, 25.0, 10, 2.5, 1, 237
.01, 0.849609375, 1, 142.48046875, 100, 25.0, 10, 2.5, 3, 250
