epsilon, alpha, beta, initpop1, initpop2, dif1, dif2, difratio, winner, time
.01, 0.96875, 1, 50, 50, 9.2758620689655178, 10, 0.9275862068965518, 1, 236
.01, 0.953125, 1, 50, 50, 9.2758620689655178, 10, 0.9275862068965518, 3, 300
.01, 1.0, 1, 50, 50, 9.3448275862068968, 10, 0.93448275862068964, 1, 67
.01, 0.75, 1, 50, 50, 9.3448275862068968, 10, 0.93448275862068964, 2, 10
.01, 0.875, 1, 50, 50, 9.3448275862068968, 10, 0.93448275862068964, 2, 23
.01, 0.9375, 1, 50, 50, 9.3448275862068968, 10, 0.93448275862068964, 2, 79
.01, 0.96875, 1, 50, 50, 9.3448275862068968, 10, 0.93448275862068964, 3, 300
.01, 1.0, 1, 50, 50, 9.4137931034482758, 10, 0.94137931034482758, 1, 75
.01, 0.75, 1, 50, 50, 9.4137931034482758, 10, 0.94137931034482758, 2, 10
.01, 0.875, 1, 50, 50, 9.4137931034482758, 10, 0.94137931034482758, 2, 22
.01, 0.9375, 1, 50, 50, 9.4137931034482758, 10, 0.94137931034482758, 2, 69
.01, 0.96875, 1, 50, 50, 9.4137931034482758, 10, 0.94137931034482758, 3, 300
.01, 1.0, 1, 50, 50, 9.4827586206896548, 10, 0.94827586206896552, 1, 84
.01, 0.75, 1, 50, 50, 9.4827586206896548, 10, 0.94827586206896552, 2, 9
.01, 0.875, 1, 50, 50, 9.4827586206896548, 10, 0.94827586206896552, 2, 22
.01, 0.9375, 1, 50, 50, 9.4827586206896548, 10, 0.94827586206896552, 2, 61
.01, 0.96875, 1, 50, 50, 9.4827586206896548, 10, 0.94827586206896552, 3, 300
.01, 1.0, 1, 50, 50, 9.5517241379310338, 10, 0.95517241379310336, 1, 96
.01, 0.75, 1, 50, 50, 9.5517241379310338, 10, 0.95517241379310336, 2, 9
.01, 0.875, 1, 50, 50, 9.5517241379310338, 10, 0.95517241379310336, 2, 21
.01, 0.9375, 1, 50, 50, 9.5517241379310338, 10, 0.95517241379310336, 2, 55
.01, 0.96875, 1, 50, 50, 9.5517241379310338, 10, 0.95517241379310336, 3, 300
.01, 1.0, 1, 50, 50, 9.6206896551724146, 10, 0.96206896551724141, 1, 112
.01, 0.75, 1, 50, 50, 9.6206896551724146, 10, 0.96206896551724141, 2, 9
.01, 0.875, 1, 50, 50, 9.6206896551724146, 10, 0.96206896551724141, 2, 20
.01, 0.9375, 1, 50, 50, 9.6206896551724146, 10, 0.96206896551724141, 2, 51
.01, 0.96875, 1, 50, 50, 9.6206896551724146, 10, 0.96206896551724141, 2, 217
.01, 0.984375, 1, 50, 50, 9.6206896551724146, 10, 0.96206896551724141, 3, 300
.01, 1.0, 1, 50, 50, 9.6896551724137936, 10, 0.96896551724137936, 1, 136
.01, 0.75, 1, 50, 50, 9.6896551724137936, 10, 0.96896551724137936, 2, 9
.01, 0.875, 1, 50, 50, 9.6896551724137936, 10, 0.96896551724137936, 2, 20
.01, 0.9375, 1, 50, 50, 9.6896551724137936, 10, 0.96896551724137936, 2, 47
.01, 0.96875, 1, 50, 50, 9.6896551724137936, 10, 0.96896551724137936, 2, 154
.01, 0.984375, 1, 50, 50, 9.6896551724137936, 10, 0.96896551724137936, 3, 300
.01, 1.0, 1, 50, 50, 9.7586206896551726, 10, 0.9758620689655173, 1, 173
.01, 0.75, 1, 50, 50, 9.7586206896551726, 10, 0.9758620689655173, 2, 9
.01, 0.875, 1, 50, 50, 9.7586206896551726, 10, 0.9758620689655173, 2, 19
.01, 0.9375, 1, 50, 50, 9.7586206896551726, 10, 0.9758620689655173, 2, 43
.01, 0.96875, 1, 50, 50, 9.7586206896551726, 10, 0.9758620689655173, 2, 120
.01, 0.984375, 1, 50, 50, 9.7586206896551726, 10, 0.9758620689655173, 3, 300
.01, 1.0, 1, 50, 50, 9.8275862068965516, 10, 0.98275862068965514, 1, 239
.01, 0.75, 1, 50, 50, 9.8275862068965516, 10, 0.98275862068965514, 2, 9
.01, 0.875, 1, 50, 50, 9.8275862068965516, 10, 0.98275862068965514, 2, 19
.01, 0.9375, 1, 50, 50, 9.8275862068965516, 10, 0.98275862068965514, 2, 41
.01, 0.96875, 1, 50, 50, 9.8275862068965516, 10, 0.98275862068965514, 2, 100
.01, 0.984375, 1, 50, 50, 9.8275862068965516, 10, 0.98275862068965514, 3, 300
.01, 1.0, 1, 50, 50, 9.8965517241379306, 10, 0.98965517241379308, 3, 300
.01, 1.0, 1, 50, 50, 9.9655172413793096, 10, 0.99655172413793092, 3, 300
.01, 1.0, 1, 50, 50, 10.03448275862069, 10, 1.0034482758620691, 3, 300
.01, 1.0, 1, 50, 50, 10.103448275862069, 10, 1.010344827586207, 3, 300
.01, 1.0, 1, 50, 50, 10.172413793103448, 10, 1.0172413793103448, 2, 231
.01, 1.25, 1, 50, 50, 10.172413793103448, 10, 1.0172413793103448, 1, 11
.01, 1.125, 1, 50, 50, 10.172413793103448, 10, 1.0172413793103448, 1, 21
.01, 1.0625, 1, 50, 50, 10.172413793103448, 10, 1.0172413793103448, 1, 44
.01, 1.03125, 1, 50, 50, 10.172413793103448, 10, 1.0172413793103448, 1, 105
.01, 1.015625, 1, 50, 50, 10.172413793103448, 10, 1.0172413793103448, 3, 300
.01, 1.0, 1, 50, 50, 10.241379310344827, 10, 1.0241379310344827, 2, 168
.01, 1.25, 1, 50, 50, 10.241379310344827, 10, 1.0241379310344827, 1, 11
.01, 1.125, 1, 50, 50, 10.241379310344827, 10, 1.0241379310344827, 1, 21
.01, 1.0625, 1, 50, 50, 10.241379310344827, 10, 1.0241379310344827, 1, 47
.01, 1.03125, 1, 50, 50, 10.241379310344827, 10, 1.0241379310344827, 1, 127
.01, 1.015625, 1, 50, 50, 10.241379310344827, 10, 1.0241379310344827, 3, 300
.01, 1.0, 1, 50, 50, 10.310344827586206, 10, 1.0310344827586206, 2, 133
.01, 1.25, 1, 50, 50, 10.310344827586206, 10, 1.0310344827586206, 1, 11
.01, 1.125, 1, 50, 50, 10.310344827586206, 10, 1.0310344827586206, 1, 22
.01, 1.0625, 1, 50, 50, 10.310344827586206, 10, 1.0310344827586206, 1, 50
.01, 1.03125, 1, 50, 50, 10.310344827586206, 10, 1.0310344827586206, 1, 161
.01, 1.015625, 1, 50, 50, 10.310344827586206, 10, 1.0310344827586206, 3, 300
.01, 1.0, 1, 50, 50, 10.379310344827587, 10, 1.0379310344827588, 2, 110
.01, 1.25, 1, 50, 50, 10.379310344827587, 10, 1.0379310344827588, 1, 11
.01, 1.125, 1, 50, 50, 10.379310344827587, 10, 1.0379310344827588, 1, 22
.01, 1.0625, 1, 50, 50, 10.379310344827587, 10, 1.0379310344827588, 1, 54
.01, 1.03125, 1, 50, 50, 10.379310344827587, 10, 1.0379310344827588, 1, 223
.01, 1.015625, 1, 50, 50, 10.379310344827587, 10, 1.0379310344827588, 3, 300
.01, 1.0, 1, 50, 50, 10.448275862068966, 10, 1.0448275862068965, 2, 94
.01, 1.25, 1, 50, 50, 10.448275862068966, 10, 1.0448275862068965, 1, 11
.01, 1.125, 1, 50, 50, 10.448275862068966, 10, 1.0448275862068965, 1, 23
.01, 1.0625, 1, 50, 50, 10.448275862068966, 10, 1.0448275862068965, 1, 59
.01, 1.03125, 1, 50, 50, 10.448275862068966, 10, 1.0448275862068965, 3, 300
.01, 1.0, 1, 50, 50, 10.517241379310345, 10, 1.0517241379310345, 2, 83
.01, 1.25, 1, 50, 50, 10.517241379310345, 10, 1.0517241379310345, 1, 11
.01, 1.125, 1, 50, 50, 10.517241379310345, 10, 1.0517241379310345, 1, 24
.01, 1.0625, 1, 50, 50, 10.517241379310345, 10, 1.0517241379310345, 1, 65
.01, 1.03125, 1, 50, 50, 10.517241379310345, 10, 1.0517241379310345, 3, 300
.01, 1.0, 1, 50, 50, 10.586206896551724, 10, 1.0586206896551724, 2, 74
.01, 1.25, 1, 50, 50, 10.586206896551724, 10, 1.0586206896551724, 1, 11
.01, 1.125, 1, 50, 50, 10.586206896551724, 10, 1.0586206896551724, 1, 25
.01, 1.0625, 1, 50, 50, 10.586206896551724, 10, 1.0586206896551724, 1, 72
.01, 1.03125, 1, 50, 50, 10.586206896551724, 10, 1.0586206896551724, 3, 300
.01, 1.0, 1, 50, 50, 10.655172413793103, 10, 1.0655172413793104, 2, 67
.01, 1.25, 1, 50, 50, 10.655172413793103, 10, 1.0655172413793104, 1, 11
.01, 1.125, 1, 50, 50, 10.655172413793103, 10, 1.0655172413793104, 1, 25
.01, 1.0625, 1, 50, 50, 10.655172413793103, 10, 1.0655172413793104, 1, 82
.01, 1.03125, 1, 50, 50, 10.655172413793103, 10, 1.0655172413793104, 3, 300
.01, 1.0, 1, 50, 50, 10.724137931034482, 10, 1.0724137931034483, 2, 61
.01, 1.25, 1, 50, 50, 10.724137931034482, 10, 1.0724137931034483, 1, 11
.01, 1.125, 1, 50, 50, 10.724137931034482, 10, 1.0724137931034483, 1, 26
.01, 1.0625, 1, 50, 50, 10.724137931034482, 10, 1.0724137931034483, 1, 95
.01, 1.03125, 1, 50, 50, 10.724137931034482, 10, 1.0724137931034483, 2, 261
.01, 1.046875, 1, 50, 50, 10.724137931034482, 10, 1.0724137931034483, 3, 300
.01, 1.0, 1, 50, 50, 10.793103448275861, 10, 1.079310344827586, 2, 56
.01, 1.25, 1, 50, 50, 10.793103448275861, 10, 1.079310344827586, 1, 12
.01, 1.125, 1, 50, 50, 10.793103448275861, 10, 1.079310344827586, 1, 27
.01, 1.0625, 1, 50, 50, 10.793103448275861, 10, 1.079310344827586, 1, 113
.01, 1.03125, 1, 50, 50, 10.793103448275861, 10, 1.079310344827586, 2, 191
.01, 1.046875, 1, 50, 50, 10.793103448275861, 10, 1.079310344827586, 3, 300
.01, 1.0, 1, 50, 50, 10.862068965517242, 10, 1.0862068965517242, 2, 52
.01, 1.25, 1, 50, 50, 10.862068965517242, 10, 1.0862068965517242, 1, 12
.01, 1.125, 1, 50, 50, 10.862068965517242, 10, 1.0862068965517242, 1, 28
.01, 1.0625, 1, 50, 50, 10.862068965517242, 10, 1.0862068965517242, 1, 142
.01, 1.03125, 1, 50, 50, 10.862068965517242, 10, 1.0862068965517242, 2, 151
.01, 1.046875, 1, 50, 50, 10.862068965517242, 10, 1.0862068965517242, 3, 300
.01, 1.0, 1, 50, 50, 10.931034482758621, 10, 1.0931034482758621, 2, 49
.01, 1.25, 1, 50, 50, 10.931034482758621, 10, 1.0931034482758621, 1, 12
.01, 1.125, 1, 50, 50, 10.931034482758621, 10, 1.0931034482758621, 1, 29
.01, 1.0625, 1, 50, 50, 10.931034482758621, 10, 1.0931034482758621, 1, 192
.01, 1.03125, 1, 50, 50, 10.931034482758621, 10, 1.0931034482758621, 2, 125
.01, 1.046875, 1, 50, 50, 10.931034482758621, 10, 1.0931034482758621, 3, 300
.01, 1.0, 1, 50, 50, 11.0, 10, 1.1000000000000001, 2, 46
.01, 1.25, 1, 50, 50, 11.0, 10, 1.1000000000000001, 1, 12
.01, 1.125, 1, 50, 50, 11.0, 10, 1.1000000000000001, 1, 31
.01, 1.0625, 1, 50, 50, 11.0, 10, 1.1000000000000001, 3, 300
