epsilon, alpha, beta, pop, dif1, dif2, difratio, winner, time
.01, 1.415869140625, 1, 50, 13.0, 10, 1.3, 1, 49
.01, 1.4156005859374998, 1, 50, 13.0, 10, 1.3, 2, 42
.01, 1.4157348632812499, 1, 50, 13.0, 10, 1.3, 2, 51
.01, 1.415802001953125, 1, 50, 13.0, 10, 1.3, 1, 61
.01, 1.4157684326171873, 1, 50, 13.0, 10, 1.3, 2, 58
.01, 1.4157852172851562, 1, 50, 13.0, 10, 1.3, 2, 70
.01, 1.4157936096191406, 1, 50, 13.0, 10, 1.3, 1, 68
.01, 1.4157894134521483, 1, 50, 13.0, 10, 1.3, 1, 80
.01, 1.4157873153686522, 1, 50, 13.0, 10, 1.3, 2, 77
.01, 1.4157883644104001, 1, 50, 13.0, 10, 1.3, 3, 80
.01, 1.15, 1, 50, 14.0, 10, 1.3999999999999999, 2, 3
.01, 1.4249999999999998, 1, 50, 14.0, 10, 1.3999999999999999, 2, 8
.01, 1.5625, 1, 50, 14.0, 10, 1.3999999999999999, 1, 5
.01, 1.49375, 1, 50, 14.0, 10, 1.3999999999999999, 1, 10
.01, 1.4593749999999999, 1, 50, 14.0, 10, 1.3999999999999999, 2, 15
.01, 1.4765625, 1, 50, 14.0, 10, 1.3999999999999999, 1, 19
.01, 1.4679687499999998, 1, 50, 14.0, 10, 1.3999999999999999, 2, 23
.01, 1.472265625, 1, 50, 14.0, 10, 1.3999999999999999, 1, 32
.01, 1.4701171874999999, 1, 50, 14.0, 10, 1.3999999999999999, 2, 29
.01, 1.47119140625, 1, 50, 14.0, 10, 1.3999999999999999, 2, 38
.01, 1.471728515625, 1, 50, 14.0, 10, 1.3999999999999999, 1, 42
.01, 1.4714599609375, 1, 50, 14.0, 10, 1.3999999999999999, 2, 48
.01, 1.47159423828125, 1, 50, 14.0, 10, 1.3999999999999999, 1, 53
.01, 1.471527099609375, 1, 50, 14.0, 10, 1.3999999999999999, 2, 56
.01, 1.4715606689453125, 1, 50, 14.0, 10, 1.3999999999999999, 1, 72
.01, 1.4715438842773438, 1, 50, 14.0, 10, 1.3999999999999999, 2, 61
.01, 1.471552276611328, 1, 50, 14.0, 10, 1.3999999999999999, 2, 68
.01, 1.4715564727783201, 1, 50, 14.0, 10, 1.3999999999999999, 2, 77
.01, 1.4715585708618164, 1, 50, 14.0, 10, 1.3999999999999999, 3, 80
.01, 1.15, 1, 50, 15.0, 10, 1.5, 2, 2
.01, 1.4249999999999998, 1, 50, 15.0, 10, 1.5, 2, 6
.01, 1.5625, 1, 50, 15.0, 10, 1.5, 1, 7
.01, 1.49375, 1, 50, 15.0, 10, 1.5, 2, 10
.01, 1.528125, 1, 50, 15.0, 10, 1.5, 1, 22
.01, 1.5109374999999998, 1, 50, 15.0, 10, 1.5, 2, 15
.01, 1.51953125, 1, 50, 15.0, 10, 1.5, 2, 20
.01, 1.523828125, 1, 50, 15.0, 10, 1.5, 2, 28
.01, 1.5259765625, 1, 50, 15.0, 10, 1.5, 1, 37
.01, 1.52490234375, 1, 50, 15.0, 10, 1.5, 2, 34
.01, 1.525439453125, 1, 50, 15.0, 10, 1.5, 2, 42
.01, 1.5257080078124998, 1, 50, 15.0, 10, 1.5, 1, 53
.01, 1.525640869140625, 1, 50, 15.0, 10, 1.5, 2, 56
.01, 1.5256744384765624, 1, 50, 15.0, 10, 1.5, 2, 73
.01, 1.525691223144531, 1, 50, 15.0, 10, 1.5, 1, 59
.01, 1.5256828308105468, 1, 50, 15.0, 10, 1.5, 1, 66
.01, 1.5256786346435547, 1, 50, 15.0, 10, 1.5, 1, 78
.01, 1.5256765365600584, 1, 50, 15.0, 10, 1.5, 3, 80
