epsilon, alpha, beta, pop, dif1, dif2, difratio, winner, time
.01, 1.0125, 1, 50, 8.0, 10, 0.80000000000000004, 2, 6
.01, 1.0812499999999998, 1, 50, 8.0, 10, 0.80000000000000004, 1, 36
.01, 1.046875, 1, 50, 8.0, 10, 0.80000000000000004, 2, 9
.01, 1.0640625, 1, 50, 8.0, 10, 0.80000000000000004, 2, 13
.01, 1.0726562499999999, 1, 50, 8.0, 10, 0.80000000000000004, 2, 18
.01, 1.0769531249999997, 1, 50, 8.0, 10, 0.80000000000000004, 2, 27
.01, 1.0791015624999998, 1, 50, 8.0, 10, 0.80000000000000004, 1, 57
.01, 1.0780273437499996, 1, 50, 8.0, 10, 0.80000000000000004, 2, 33
.01, 1.0785644531249998, 1, 50, 8.0, 10, 0.80000000000000004, 2, 40
.01, 1.0788330078125, 1, 50, 8.0, 10, 0.80000000000000004, 2, 50
.01, 1.0789672851562497, 1, 50, 8.0, 10, 0.80000000000000004, 1, 68
.01, 1.0789001464843748, 1, 50, 8.0, 10, 0.80000000000000004, 2, 61
.01, 1.0789337158203123, 1, 50, 8.0, 10, 0.80000000000000004, 3, 80
.01, 1.15, 1, 50, 9.0, 10, 0.90000000000000002, 1, 30
.01, 0.875, 1, 50, 9.0, 10, 0.90000000000000002, 2, 2
.01, 1.0125, 1, 50, 9.0, 10, 0.90000000000000002, 2, 4
.01, 1.0812499999999998, 1, 50, 9.0, 10, 0.90000000000000002, 2, 6
.01, 1.1156249999999999, 1, 50, 9.0, 10, 0.90000000000000002, 2, 10
.01, 1.1328125, 1, 50, 9.0, 10, 0.90000000000000002, 2, 14
.01, 1.14140625, 1, 50, 9.0, 10, 0.90000000000000002, 2, 22
.01, 1.1457031249999998, 1, 50, 9.0, 10, 0.90000000000000002, 2, 51
.01, 1.1478515624999999, 1, 50, 9.0, 10, 0.90000000000000002, 1, 36
.01, 1.1467773437499997, 1, 50, 9.0, 10, 0.90000000000000002, 1, 42
.01, 1.1462402343749998, 1, 50, 9.0, 10, 0.90000000000000002, 1, 49
.01, 1.1459716796875, 1, 50, 9.0, 10, 0.90000000000000002, 1, 57
.01, 1.1458374023437499, 1, 50, 9.0, 10, 0.90000000000000002, 1, 73
.01, 1.1457702636718747, 1, 50, 9.0, 10, 0.90000000000000002, 2, 58
.01, 1.1458038330078124, 1, 50, 9.0, 10, 0.90000000000000002, 2, 69
.01, 1.1458206176757812, 1, 50, 9.0, 10, 0.90000000000000002, 3, 80
.01, 1.15, 1, 50, 10.0, 10, 1.0, 2, 7
.01, 1.4249999999999998, 1, 50, 10.0, 10, 1.0, 1, 4
.01, 1.2874999999999999, 1, 50, 10.0, 10, 1.0, 1, 7
.01, 1.21875, 1, 50, 10.0, 10, 1.0, 1, 22
.01, 1.184375, 1, 50, 10.0, 10, 1.0, 2, 11
.01, 1.2015625, 1, 50, 10.0, 10, 1.0, 2, 18
.01, 1.21015625, 1, 50, 10.0, 10, 1.0, 1, 48
.01, 1.2058593750000002, 1, 50, 10.0, 10, 1.0, 2, 24
.01, 1.2080078125, 1, 50, 10.0, 10, 1.0, 2, 30
.01, 1.20908203125, 1, 50, 10.0, 10, 1.0, 2, 37
.01, 1.209619140625, 1, 50, 10.0, 10, 1.0, 2, 50
.01, 1.2098876953125002, 1, 50, 10.0, 10, 1.0, 1, 58
.01, 1.2097534179687501, 1, 50, 10.0, 10, 1.0, 2, 80
.01, 1.2098205566406253, 1, 50, 10.0, 10, 1.0, 1, 64
.01, 1.2097869873046876, 1, 50, 10.0, 10, 1.0, 1, 70
.01, 1.2097702026367188, 1, 50, 10.0, 10, 1.0, 1, 77
.01, 1.2097618103027346, 1, 50, 10.0, 10, 1.0, 3, 80
.01, 1.15, 1, 50, 11.0, 10, 1.1000000000000001, 2, 5
.01, 1.4249999999999998, 1, 50, 11.0, 10, 1.1000000000000001, 1, 4
.01, 1.2874999999999999, 1, 50, 11.0, 10, 1.1000000000000001, 1, 16
.01, 1.21875, 1, 50, 11.0, 10, 1.1000000000000001, 2, 8
.01, 1.2531249999999998, 1, 50, 11.0, 10, 1.1000000000000001, 2, 14
.01, 1.2703124999999997, 1, 50, 11.0, 10, 1.1000000000000001, 2, 37
.01, 1.27890625, 1, 50, 11.0, 10, 1.1000000000000001, 1, 22
.01, 1.2746093749999998, 1, 50, 11.0, 10, 1.1000000000000001, 1, 28
.01, 1.2724609374999998, 1, 50, 11.0, 10, 1.1000000000000001, 1, 37
.01, 1.2713867187499996, 1, 50, 11.0, 10, 1.1000000000000001, 1, 51
.01, 1.2708496093749997, 1, 50, 11.0, 10, 1.1000000000000001, 2, 46
.01, 1.2711181640624996, 1, 50, 11.0, 10, 1.1000000000000001, 2, 69
.01, 1.2712524414062496, 1, 50, 11.0, 10, 1.1000000000000001, 1, 57
.01, 1.2711853027343745, 1, 50, 11.0, 10, 1.1000000000000001, 1, 65
.01, 1.271151733398437, 1, 50, 11.0, 10, 1.1000000000000001, 1, 74
.01, 1.2711349487304684, 1, 50, 11.0, 10, 1.1000000000000001, 3, 80
.01, 1.15, 1, 50, 12.0, 10, 1.2, 2, 4
.01, 1.4249999999999998, 1, 50, 12.0, 10, 1.2, 1, 5
.01, 1.2874999999999999, 1, 50, 12.0, 10, 1.2, 2, 9
.01, 1.3562499999999997, 1, 50, 12.0, 10, 1.2, 1, 12
.01, 1.321875, 1, 50, 12.0, 10, 1.2, 2, 20
.01, 1.3390624999999998, 1, 50, 12.0, 10, 1.2, 1, 19
.01, 1.3304687499999999, 1, 50, 12.0, 10, 1.2, 1, 51
.01, 1.326171875, 1, 50, 12.0, 10, 1.2, 2, 25
.01, 1.3283203124999998, 1, 50, 12.0, 10, 1.2, 2, 31
.01, 1.3293945312499997, 1, 50, 12.0, 10, 1.2, 2, 38
.01, 1.329931640625, 1, 50, 12.0, 10, 1.2, 2, 46
.01, 1.3302001953125, 1, 50, 12.0, 10, 1.2, 2, 61
.01, 1.3303344726562498, 1, 50, 12.0, 10, 1.2, 1, 60
.01, 1.330267333984375, 1, 50, 12.0, 10, 1.2, 1, 78
.01, 1.3302337646484375, 1, 50, 12.0, 10, 1.2, 2, 68
.01, 1.330250549316406, 1, 50, 12.0, 10, 1.2, 2, 78
.01, 1.3302589416503905, 1, 50, 12.0, 10, 1.2, 3, 80
.01, 1.15, 1, 50, 13.0, 10, 1.3, 2, 3
.01, 1.4249999999999998, 1, 50, 13.0, 10, 1.3, 1, 9
.01, 1.2874999999999999, 1, 50, 13.0, 10, 1.3, 2, 6
.01, 1.3562499999999997, 1, 50, 13.0, 10, 1.3, 2, 12
.01, 1.3906249999999998, 1, 50, 13.0, 10, 1.3, 1, 26
.01, 1.3734374999999996, 1, 50, 13.0, 10, 1.3, 2, 17
.01, 1.3820312499999998, 1, 50, 13.0, 10, 1.3, 2, 24
.01, 1.386328125, 1, 50, 13.0, 10, 1.3, 2, 37
.01, 1.3884765624999997, 1, 50, 13.0, 10, 1.3, 1, 35
.01, 1.3874023437499998, 1, 50, 13.0, 10, 1.3, 1, 67
.01, 1.3868652343749999, 1, 50, 13.0, 10, 1.3, 2, 43
.01, 1.3871337890624997, 1, 50, 13.0, 10, 1.3, 2, 50
.01, 1.3872680664062498, 1, 50, 13.0, 10, 1.3, 2, 57
.01, 1.387335205078125, 1, 50, 13.0, 10, 1.3, 2, 66
.01, 1.3873687744140624, 1, 50, 13.0, 10, 1.3, 3, 80
.01, 1.15, 1, 50, 14.0, 10, 1.3999999999999999, 2, 3
.01, 1.4249999999999998, 1, 50, 14.0, 10, 1.3999999999999999, 2, 15
.01, 1.5625, 1, 50, 14.0, 10, 1.3999999999999999, 1, 4
.01, 1.49375, 1, 50, 14.0, 10, 1.3999999999999999, 1, 6
.01, 1.4593749999999999, 1, 50, 14.0, 10, 1.3999999999999999, 1, 12
.01, 1.4421874999999997, 1, 50, 14.0, 10, 1.3999999999999999, 2, 44
.01, 1.45078125, 1, 50, 14.0, 10, 1.3999999999999999, 1, 17
.01, 1.4464843749999998, 1, 50, 14.0, 10, 1.3999999999999999, 1, 22
.01, 1.4443359374999998, 1, 50, 14.0, 10, 1.3999999999999999, 1, 29
.01, 1.4432617187499996, 1, 50, 14.0, 10, 1.3999999999999999, 1, 39
.01, 1.4427246093749997, 1, 50, 14.0, 10, 1.3999999999999999, 1, 62
.01, 1.4424560546874998, 1, 50, 14.0, 10, 1.3999999999999999, 2, 51
.01, 1.4425903320312496, 1, 50, 14.0, 10, 1.3999999999999999, 2, 59
.01, 1.4426574707031246, 1, 50, 14.0, 10, 1.3999999999999999, 2, 70
.01, 1.4426910400390622, 1, 50, 14.0, 10, 1.3999999999999999, 1, 78
.01, 1.4426742553710934, 1, 50, 14.0, 10, 1.3999999999999999, 2, 79
.01, 1.4426826477050778, 1, 50, 14.0, 10, 1.3999999999999999, 3, 80
.01, 1.15, 1, 50, 15.0, 10, 1.5, 2, 3
.01, 1.4249999999999998, 1, 50, 15.0, 10, 1.5, 2, 8
.01, 1.5625, 1, 50, 15.0, 10, 1.5, 1, 5
.01, 1.49375, 1, 50, 15.0, 10, 1.5, 2, 31
.01, 1.528125, 1, 50, 15.0, 10, 1.5, 1, 8
.01, 1.5109374999999998, 1, 50, 15.0, 10, 1.5, 1, 11
.01, 1.5023437499999999, 1, 50, 15.0, 10, 1.5, 1, 17
.01, 1.498046875, 1, 50, 15.0, 10, 1.5, 1, 27
.01, 1.4958984375, 1, 50, 15.0, 10, 1.5, 2, 46
.01, 1.49697265625, 1, 50, 15.0, 10, 1.5, 1, 36
.01, 1.496435546875, 1, 50, 15.0, 10, 1.5, 1, 54
.01, 1.4961669921874998, 1, 50, 15.0, 10, 1.5, 2, 54
.01, 1.4963012695312499, 1, 50, 15.0, 10, 1.5, 2, 64
.01, 1.496368408203125, 1, 50, 15.0, 10, 1.5, 1, 76
.01, 1.4963348388671873, 1, 50, 15.0, 10, 1.5, 2, 72
.01, 1.4963516235351562, 1, 50, 15.0, 10, 1.5, 3, 80
